video_name,distance
Cap_Phase1_60_R.mp4,28.496310382424305
Cap_Phase1_60_Extra.mp4,28.43718462484912
Cap_Phase1_100_L.mp4,28.373920509498948
Cap_Phase1_100_R.mp4,28.373920509498948
Cap_Phase1_140_L.mp4,28.56499284016742
Cap_Phase1_140_R.mp4,28.437184624849117
