video_name,frame,fingertip,tip2dip,tip2pip,tip2mcp,tip2wrist,disp,velocity_size,velocity_disp,acceleration_disp,distance_cm,is_hovering,video_index
Debussy - Clair de Lune.mp4,110,index,14.212670403551895,35.0,76.15773105863909,138.75518008348374,0.0,66.03139538641868,0.0,0.0,177.53125,True,1
Debussy - Clair de Lune.mp4,111,index,10.0,27.586228448267445,64.1404708432983,132.60844618650805,13.416407864998739,62.307590877968565,6.708203932499369,-6.708203932499369,177.53125,True,1
Debussy - Clair de Lune.mp4,112,index,10.0,26.90724809414742,65.29931086925804,133.60014970051492,18.027756377319946,61.18895297397241,10.481388080772895,-3.7731841482735256,177.53125,True,1
Debussy - Clair de Lune.mp4,113,index,8.602325267042627,23.345235059857504,58.59180830116101,132.9699214108213,10.63014581273465,59.86104535790946,10.518577513763333,-0.037189432990437865,177.53125,True,1
Debussy - Clair de Lune.mp4,114,index,6.708203932499369,20.518284528683193,57.697486947006624,132.48396129343357,6.4031242374328485,58.759233121408705,9.695486858497237,0.8230906552660961,177.53125,True,1
Debussy - Clair de Lune.mp4,115,index,5.0,19.209372712298546,57.38466694161429,131.94695904036593,3.0,57.86356921343554,8.57957238208103,1.1159144764162061,177.53125,True,1
Debussy - Clair de Lune.mp4,116,index,5.0,11.704699910719626,46.61544808322666,122.58874336577564,9.219544457292887,56.23694830293482,8.670996964254153,-0.0914245821731221,177.53125,True,1
Debussy - Clair de Lune.mp4,117,index,2.23606797749979,12.206555615733702,46.57252408878007,123.06502346320826,7.615773105863909,54.95983511335615,8.539093981955372,0.13190298229878117,177.53125,True,1
Debussy - Clair de Lune.mp4,118,index,2.8284271247461903,13.416407864998739,47.80167361086848,122.65398485169571,1.0,54.03931158554738,7.701416872849219,0.8376771091061528,177.53125,True,1
Debussy - Clair de Lune.mp4,119,index,4.47213595499958,16.15549442140351,49.72926703662542,123.97580409095961,1.0,53.49369796459234,7.031275185564297,0.6701416872849215,177.53125,True,1
Debussy - Clair de Lune.mp4,120,index,5.385164807134504,17.08800749063506,51.66236541235796,124.48293055676348,1.0,53.14469061024056,6.482977441422088,0.548297744142209,177.53125,True,1
Debussy - Clair de Lune.mp4,121,index,6.324555320336759,19.924858845171276,54.57105459856901,127.23600119463045,1.4142135623730951,53.05047618352692,6.060580451501338,0.4223969899207498,177.53125,True,1
Debussy - Clair de Lune.mp4,122,index,7.280109889280518,19.924858845171276,55.54277630799526,127.23600119463045,1.0,53.007819289353264,5.6713050321550815,0.38927541934625687,177.53125,True,1
Debussy - Clair de Lune.mp4,123,index,6.324555320336759,20.248456731316587,54.57105459856901,126.7162183779172,2.0,52.93333728704481,5.409068958429719,0.2622360737253624,177.53125,True,1
Debussy - Clair de Lune.mp4,124,index,8.246211251235321,21.840329667841555,57.48912940721924,127.76932339180638,3.1622776601683795,52.993531363210195,5.2592828718789635,0.14978608655075565,177.53125,True,1
Debussy - Clair de Lune.mp4,125,index,5.0,17.4928556845359,49.64876634922564,122.10241602851272,7.615773105863909,52.716498747732594,5.406563511503022,-0.1472806396240589,177.53125,True,1
Debussy - Clair de Lune.mp4,126,index,2.8284271247461903,13.601470508735444,46.486557196677836,118.9663818059539,1.4142135623730951,52.29027583074999,5.171719396848321,0.23484411465470156,177.53125,True,1
Debussy - Clair de Lune.mp4,127,index,2.23606797749979,10.816653826391969,43.08131845707603,116.27553482998907,3.0,51.77983793863828,5.051068319245636,0.12065107760268479,177.53125,True,1
Debussy - Clair de Lune.mp4,128,index,4.47213595499958,9.055385138137417,38.07886552931954,111.8257573191436,5.0,51.20500625688891,5.04838051296955,0.00268780627608578,177.53125,True,1
Debussy - Clair de Lune.mp4,129,index,2.8284271247461903,9.433981132056603,41.78516483155236,115.3819743287486,3.1622776601683795,50.76262528675825,4.954075370329492,0.09430514264005829,177.53125,True,1
Debussy - Clair de Lune.mp4,130,index,3.1622776601683795,11.40175425099138,43.08131845707603,117.61802582937702,1.4142135623730951,50.431826180217534,4.785510522331568,0.16856484799792426,177.53125,True,1
Debussy - Clair de Lune.mp4,131,index,3.605551275463989,14.866068747318506,47.16990566028302,120.30378215168466,2.0,50.25248530651163,4.658896407680133,0.12661411465143502,177.53125,True,1
Debussy - Clair de Lune.mp4,132,index,3.605551275463989,15.264337522473747,49.040799340956916,121.67168939404104,2.8284271247461903,50.12827265767346,4.5793107866830045,0.07958562099712818,177.53125,True,1
Debussy - Clair de Lune.mp4,133,index,5.385164807134504,17.88854381999832,51.54609587543949,123.90722335683259,1.4142135623730951,50.109667837139206,4.447431735670092,0.13187905101291264,177.53125,True,1
Debussy - Clair de Lune.mp4,134,index,5.0,18.35755975068582,51.54609587543949,123.90722335683259,1.0,50.093389913483215,4.309534466243289,0.13789726942680325,177.53125,False,1
Debussy - Clair de Lune.mp4,135,index,5.830951894845301,18.35755975068582,51.54609587543949,123.90722335683259,0.0,49.4485524068045,4.309534466243289,0.0,177.53125,False,1
Debussy - Clair de Lune.mp4,136,index,5.830951894845301,19.235384061671343,51.54609587543949,125.23977004130916,0.0,49.12372297075642,3.7728781516433387,0.5366563145999499,177.53125,False,1
Debussy - Clair de Lune.mp4,137,index,5.830951894845301,19.697715603592208,51.86520991955976,124.8118584109699,0.0,48.78771324240689,3.0517678965505404,0.7211102550927984,177.53125,False,1
Debussy - Clair de Lune.mp4,138,index,6.708203932499369,19.697715603592208,51.54609587543949,125.23977004130916,0.0,48.584538196546475,2.626562064041155,0.4252058325093855,177.53125,False,1
