video_name,frame,fingertip,tip2dip,tip2pip,tip2mcp,tip2wrist,disp,velocity_size,velocity_disp,acceleration_disp,distance_cm,is_hovering,video_index
Yiruma - River Flows in You.mp4,106,index,11.180339887498949,24.698178070456937,50.15974481593781,116.93160394008115,0.0,50.74246667849371,0.0,0.0,115.8625,True,5
Yiruma - River Flows in You.mp4,107,index,14.560219778561036,29.832867780352597,39.45883931389772,97.62171889492625,27.51363298439521,48.055439060214056,13.756816492197604,-13.756816492197604,115.8625,True,5
Yiruma - River Flows in You.mp4,108,index,7.211102550927978,22.80350850198276,59.23681287847955,133.70115930686615,55.71355310873648,50.61634130999741,27.742395364377227,-13.985578872179623,115.8625,True,5
Yiruma - River Flows in You.mp4,109,index,11.313708498984761,30.23243291566195,66.12866246946176,137.2953021774598,12.206555615733702,53.27288761134608,23.858435427216346,3.8839599371608813,115.8625,True,5
Yiruma - River Flows in You.mp4,110,index,13.038404810405298,31.78049716414141,67.1863081289633,140.52046114356443,10.63014581273465,55.24459365143059,21.21277750432001,2.645657922896337,115.8625,True,5
Yiruma - River Flows in You.mp4,111,index,14.317821063276353,34.785054261852174,71.58910531638176,144.06942770761603,6.4031242374328485,57.06888672407242,18.744501959838814,2.4682755444811946,115.8625,True,5
Yiruma - River Flows in You.mp4,112,index,13.601470508735444,33.95585369269929,71.02112361825881,146.32156368765337,3.0,58.376903317324455,16.495287394147557,2.2492145656912577,115.8625,True,5
Yiruma - River Flows in You.mp4,113,index,15.524174696260024,35.90264614203248,72.83543093852057,148.85227576359054,1.0,59.61461938829652,14.55837646987911,1.936910924268446,115.8625,True,5
Yiruma - River Flows in You.mp4,114,index,14.560219778561036,34.92849839314596,71.84705978674423,148.66068747318505,2.23606797749979,60.49067460714236,13.189231081836963,1.3691453880421474,115.8625,True,5
Yiruma - River Flows in You.mp4,115,index,15.297058540778355,35.510561809129406,71.56814934033156,150.2664300500947,2.23606797749979,61.25766213993647,12.093914771403245,1.0953163104337182,115.8625,True,5
Yiruma - River Flows in You.mp4,116,index,15.524174696260024,35.6931365951495,71.56814934033156,150.2664300500947,3.1622776601683795,61.89450855180215,11.281947761290986,0.8119670101122587,115.8625,True,5
Yiruma - River Flows in You.mp4,117,index,16.278820596099706,36.49657518178932,73.55270219373317,152.41062955056645,1.0,62.5436896625309,10.425118781183404,0.8568289801075828,115.8625,True,5
Yiruma - River Flows in You.mp4,118,index,16.278820596099706,37.48332962798263,74.43117626371358,151.25144627407698,2.0,63.1065745492953,9.777032721092372,0.6480860600910319,115.8625,True,5
Yiruma - River Flows in You.mp4,119,index,16.278820596099706,37.33630940518894,74.43117626371358,151.08275877809487,1.0,63.5834096715438,9.150101812442918,0.6269309086494541,115.8625,True,5
Yiruma - River Flows in You.mp4,120,index,15.297058540778355,36.49657518178932,72.56031973468694,149.11069713471264,3.0,63.90225986997367,8.740095024946724,0.4100067874961937,115.8625,True,5
Yiruma - River Flows in You.mp4,121,index,15.297058540778355,36.49657518178932,70.45565981523414,146.972786596703,2.0,64.11496363020196,8.318839085887554,0.42125593905917036,115.8625,True,5
Yiruma - River Flows in You.mp4,122,index,16.278820596099706,36.345563690772494,71.449282711585,146.972786596703,0.0,64.3294724401189,7.829495610247109,0.4893434756404442,115.8625,True,5
Yiruma - River Flows in You.mp4,123,index,15.524174696260024,35.510561809129406,71.56814934033156,145.98630072715727,1.0,64.48601822918005,7.450079187455604,0.3794164227915058,115.8625,True,5
Yiruma - River Flows in You.mp4,124,index,15.297058540778355,36.345563690772494,72.24956747275377,146.5127980757995,3.1622776601683795,64.64997763527721,7.224405422861539,0.22567376459406496,115.8625,True,5
Yiruma - River Flows in You.mp4,125,index,15.033296378372908,34.132096331752024,72.24956747275377,146.6594695203825,2.23606797749979,64.76840912480412,6.9749885505934515,0.24941687226808718,115.8625,True,5
Yiruma - River Flows in You.mp4,126,index,15.132745950421556,35.12833614050059,73.24616030891995,147.648230602334,1.0,64.91224051174412,6.690465286279478,0.28452326431397346,115.8625,True,5
Yiruma - River Flows in You.mp4,127,index,15.033296378372908,35.12833614050059,72.3394774656273,146.972786596703,2.0,65.0238874950876,6.477262318721319,0.21320296755815882,115.8625,True,5
Yiruma - River Flows in You.mp4,128,index,14.035668847618199,33.24154027718932,70.45565981523414,145.16886718577092,2.0,65.05438951840786,6.282598739646479,0.1946635790748399,115.8625,True,5
Yiruma - River Flows in You.mp4,129,index,14.035668847618199,33.24154027718932,69.46221994724903,143.19916200872126,2.23606797749979,65.0514836122323,6.113993291223701,0.16860544842277836,115.8625,True,5
Yiruma - River Flows in You.mp4,130,index,8.06225774829855,20.09975124224178,49.36598018878993,121.39604606411199,24.186773244895647,64.43866462017743,6.836904489370579,-0.7229111981468783,115.8625,False,5
Yiruma - River Flows in You.mp4,131,index,8.0,21.095023109728988,51.35172830587107,122.37646832622684,3.0,64.43719815045594,6.956904489370579,-0.1200000000000001,115.8625,False,5
Yiruma - River Flows in You.mp4,132,index,9.219544457292887,22.20360331117452,52.61178575186362,123.76186811776881,1.4142135623730951,64.70042970915956,5.912927712489694,1.0439767768808856,115.8625,False,5
Yiruma - River Flows in You.mp4,133,index,10.04987562112089,25.179356624028344,57.55866572463264,126.49505919204908,5.385164807134504,64.66373344839532,3.899792180425614,2.0131355320640796,115.8625,False,5
Yiruma - River Flows in You.mp4,134,index,11.40175425099138,26.476404589747453,59.033888572581766,128.09761902549164,2.23606797749979,64.46412905216775,3.500972674896258,0.3988195055293562,115.8625,False,5
Yiruma - River Flows in You.mp4,135,index,7.280109889280518,20.615528128088304,52.952809179494906,121.27654348636426,6.324555320336759,63.96012224652928,3.328749055200342,0.17222361969591615,115.8625,False,5
Yiruma - River Flows in You.mp4,136,index,9.219544457292887,24.73863375370596,55.31726674375732,124.42668524074729,3.0,63.449529464993056,3.192624085703028,0.13612496949731367,115.8625,False,5
Yiruma - River Flows in You.mp4,137,index,11.180339887498949,25.317977802344327,50.35871324805669,117.88553770501282,10.295630140987,62.847955036348715,3.484449291342508,-0.2918252056394799,115.8625,False,5
Yiruma - River Flows in You.mp4,138,index,16.0312195418814,37.05401462729781,72.02777242147643,138.92443989449805,22.80350850198276,62.75718422579621,4.356589631421818,-0.8721403400793104,115.8625,False,5
Yiruma - River Flows in You.mp4,139,index,15.033296378372908,37.0,75.16648189186454,143.0873858870865,15.231546211727817,62.76009121305308,4.87640876079094,-0.5198191293691217,115.8625,False,5
Yiruma - River Flows in You.mp4,140,index,15.297058540778355,36.49657518178932,74.14849964766651,143.1258187749506,13.0,62.72434873710159,5.3069660416909485,-0.43055728090000844,115.8625,False,5
Yiruma - River Flows in You.mp4,141,index,15.297058540778355,37.656340767525464,76.15773105863909,145.41664278891878,8.246211251235321,62.73910756184185,5.510323385333624,-0.20335734364267566,115.8625,False,5
Yiruma - River Flows in You.mp4,142,index,9.055385138137417,24.331050121192877,62.36184731067546,132.30646242719968,12.041594578792296,62.23226773659202,5.951987168485316,-0.4416637831516921,115.8625,False,5
Yiruma - River Flows in You.mp4,143,index,4.47213595499958,16.0,50.695167422546305,122.06555615733703,9.486832980505138,61.37014860432212,6.251460487705523,-0.2994733192202066,115.8625,True,5
Yiruma - River Flows in You.mp4,144,index,4.47213595499958,12.649110640673518,47.07440918375928,119.0,2.8284271247461903,60.41081451168547,6.32459757269537,-0.07313708498984717,115.8625,True,5
Yiruma - River Flows in You.mp4,145,index,4.47213595499958,9.219544457292887,41.773197148410844,114.0175425099138,4.47213595499958,59.37099220647197,6.383483010895353,-0.05888543819998304,115.8625,True,5
Yiruma - River Flows in You.mp4,146,index,4.47213595499958,8.602325267042627,40.792156108742276,113.01769772916099,0.0,58.347614555726366,6.303483010895353,0.08000000000000007,115.8625,True,5
Yiruma - River Flows in You.mp4,147,index,4.123105625617661,9.899494936611665,43.41658669218482,115.03912377969506,2.23606797749979,57.36193313011586,6.392925729995345,-0.08944271909999202,115.8625,True,5
Yiruma - River Flows in You.mp4,148,index,4.47213595499958,13.0,48.507731342539614,120.03749414245534,4.0,56.53621487878702,6.512925729995345,-0.1200000000000001,115.8625,True,5
Yiruma - River Flows in You.mp4,149,index,6.082762530298219,17.029386365926403,50.00999900019995,122.0,4.242640687119285,55.78338647995023,6.556140251073382,-0.04321452107803658,115.8625,True,5
Yiruma - River Flows in You.mp4,150,index,8.0,21.213203435596427,53.150729063673246,124.00403219250575,3.1622776601683795,55.16632182983537,6.593188638380124,-0.03704838730674265,115.8625,True,5
Yiruma - River Flows in You.mp4,151,index,9.055385138137417,22.561028345356956,51.66236541235796,123.06502346320826,3.605551275463989,54.51820512340422,6.6974106893986844,-0.10422205101856008,115.8625,True,5
Yiruma - River Flows in You.mp4,152,index,6.0,19.1049731745428,49.24428900898052,119.01680553602503,1.4142135623730951,53.75712683478767,6.67397923189361,0.02343145750507425,115.8625,True,5
Yiruma - River Flows in You.mp4,153,index,7.0,21.095023109728988,52.172789842982326,122.03687967167957,4.123105625617661,53.151156399773456,6.758903456918316,-0.08492422502470554,115.8625,True,5
Yiruma - River Flows in You.mp4,154,index,8.0,23.194827009486403,54.3415126767741,124.03628501370073,2.23606797749979,52.64749673596529,6.758903456918316,0.0,115.8625,True,5
Yiruma - River Flows in You.mp4,155,index,9.0,23.194827009486403,54.12947441089743,125.01599897613104,1.0,52.77165938749601,5.831432527122489,0.9274709297958266,115.8625,True,5
Yiruma - River Flows in You.mp4,156,index,9.0,23.194827009486403,54.12947441089743,125.01599897613104,0.0,52.85683019404289,5.71143252712249,0.11999999999999922,115.8625,True,5
Yiruma - River Flows in You.mp4,157,index,9.055385138137417,23.345235059857504,53.36665625650534,124.01612798341996,1.4142135623730951,52.8766962220411,5.711432527122492,-1.7763568394002505e-15,115.8625,True,5
Yiruma - River Flows in You.mp4,158,index,9.055385138137417,23.345235059857504,53.36665625650534,125.00399993600205,0.0,52.791579414327806,5.49602593483711,0.2154065922853814,115.8625,True,5
Yiruma - River Flows in You.mp4,159,index,9.055385138137417,23.345235059857504,54.3415126767741,125.00399993600205,0.0,52.658944078047405,5.40658321573712,0.08944271909999024,115.8625,True,5
Yiruma - River Flows in You.mp4,160,index,9.055385138137417,24.186773244895647,56.293871780150276,127.00393694685216,2.23606797749979,52.80309384231548,5.24304372202364,0.16353949371347998,115.8625,True,5
Yiruma - River Flows in You.mp4,161,index,8.06225774829855,22.20360331117452,53.9351462406472,127.00393694685216,2.23606797749979,52.77812198283017,5.212486441123631,0.030557280900008976,115.8625,True,5
Yiruma - River Flows in You.mp4,162,index,7.0710678118654755,21.02379604162864,56.32051136131489,128.06248474865697,4.47213595499958,52.855474896035695,4.979546673684134,0.23293976743949685,115.8625,True,5
Yiruma - River Flows in You.mp4,163,index,7.0710678118654755,21.095023109728988,57.3149195236284,128.06248474865697,2.8284271247461903,52.35053538312295,4.18054341859467,0.7990032550894641,115.8625,True,5
Yiruma - River Flows in You.mp4,164,index,8.0,23.08679276123039,59.841457201508724,132.00378782444085,5.830951894845301,51.87698411942152,3.80451964591937,0.3760237726753002,115.8625,True,5
Yiruma - River Flows in You.mp4,165,index,5.0,14.317821063276353,49.09175083453431,122.20065466273084,11.661903789690601,51.09240686357508,3.7509957975069925,0.05352384841237745,115.8625,True,5
Yiruma - River Flows in You.mp4,166,index,3.1622776601683795,12.206555615733702,46.09772228646444,119.26860441876563,4.0,50.15448073182778,3.58114734745758,0.1698484500494124,115.8625,True,5
Yiruma - River Flows in You.mp4,167,index,5.385164807134504,17.46424919657298,53.23532661682466,126.09916732476864,7.280109889280518,49.895772361308744,3.39068795987711,0.1904593875804701,115.8625,True,5
